onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,divs_pq
6.5,0.5,6.5,0.5,26,2,55,1,P06_p6n11,4
6.5,0.5,6.5,0.5,26,2,59,1,P04_p4n11,4
6.5,0.5,6.5,0.5,26,2,59,1,P05_p5n11,4
6.5,0.5,6.5,0.5,26,2,64,1,P03_p3n11,4
6.5,0.5,6.5,0.5,26,2,64,1,P02_p2n11,4
7.0,0.5,7.0,0.5,28,2,52,1,P07_p7n12,4
7.0,0.5,7.0,0.5,28,2,55,1,P06_p6n12,4
7.0,0.5,7.0,0.5,28,2,59,1,P04_p4n12,4
7.0,0.5,7.0,0.5,28,2,59,1,P05_p5n12,4
7.0,0.5,7.0,0.5,28,2,64,1,P03_p3n12,4
7.0,0.5,7.0,0.5,28,2,64,1,P02_p2n12,4
7.5,0.5,7.5,0.5,30,2,52,1,P07_p7n13,4
7.5,0.5,7.5,0.5,30,2,55,1,P06_p6n13,4
7.5,0.5,7.5,0.5,30,2,59,1,P04_p4n13,4
7.5,0.5,7.5,0.5,30,2,59,1,P05_p5n13,4
7.5,0.5,7.5,0.5,30,2,64,1,P03_p3n13,4
7.5,0.5,7.5,0.5,30,2,64,1,P02_p2n13,4
8.0,1.0,8.0,1.0,32,4,52,1,P07_p7n14,4
8.0,1.0,8.0,1.0,32,4,55,1,P06_p6n14,4
8.0,1.0,8.0,1.0,32,4,59,1,P04_p4n14,4
8.0,1.0,8.0,1.0,32,4,59,1,P05_p5n14,4
8.0,1.0,8.0,1.0,32,4,64,1,P03_p3n14,4
8.0,1.0,8.0,1.0,32,4,64,1,P02_p2n14,4
8.0,0.5,8.0,0.5,32,2,71,1,P00_p0n4,4
8.0,0.5,8.0,0.5,32,2,71,1,P01_p1n4,4
8.5,0.5,8.5,0.5,34,2,71,1,P00_p0n5,4
8.5,0.5,8.5,0.5,34,2,71,1,P01_p1n5,4
9.0,0.5,9.0,0.5,36,2,52,1,P07_p7n15,4
9.0,0.5,9.0,0.5,36,2,55,1,P06_p6n15,4
9.0,0.5,9.0,0.5,36,2,59,1,P04_p4n15,4
9.0,0.5,9.0,0.5,36,2,59,1,P05_p5n15,4
9.0,0.5,9.0,0.5,36,2,64,1,P03_p3n15,4
9.0,0.5,9.0,0.5,36,2,64,1,P02_p2n15,4
9.0,0.5,9.0,0.5,36,2,64,1,P01_p1n6,4
9.0,0.5,9.0,0.5,36,2,76,1,P00_p0n6,4
9.5,0.5,9.5,0.5,38,2,52,1,P07_p7n16,4
9.5,0.5,9.5,0.5,38,2,55,1,P06_p6n16,4
9.5,0.5,9.5,0.5,38,2,59,1,P04_p4n16,4
9.5,0.5,9.5,0.5,38,2,59,1,P05_p5n16,4
9.5,0.5,9.5,0.5,38,2,64,1,P03_p3n16,4
9.5,0.5,9.5,0.5,38,2,64,1,P02_p2n16,4
9.5,0.5,9.5,0.5,38,2,71,1,P00_p0n7,4
9.5,0.5,9.5,0.5,38,2,71,1,P01_p1n7,4
10.0,0.5,10.0,0.5,40,2,52,1,P07_p7n17,4
10.0,0.5,10.0,0.5,40,2,55,1,P06_p6n17,4
10.0,0.5,10.0,0.5,40,2,59,1,P04_p4n17,4
10.0,0.5,10.0,0.5,40,2,59,1,P05_p5n17,4
10.0,0.5,10.0,0.5,40,2,64,1,P03_p3n17,4
10.0,0.5,10.0,0.5,40,2,64,1,P02_p2n17,4
10.0,0.5,10.0,0.5,40,2,71,1,P01_p1n8,4
10.0,0.5,10.0,0.5,40,2,71,1,P00_p0n8,4
10.5,0.5,10.5,0.5,42,2,52,1,P07_p7n18,4
10.5,0.5,10.5,0.5,42,2,55,1,P06_p6n18,4
10.5,0.5,10.5,0.5,42,2,59,1,P04_p4n18,4
10.5,0.5,10.5,0.5,42,2,59,1,P05_p5n18,4
10.5,0.5,10.5,0.5,42,2,64,1,P03_p3n18,4
10.5,0.5,10.5,0.5,42,2,64,1,P02_p2n18,4
10.5,0.5,10.5,0.5,42,2,71,1,P01_p1n9,4
10.5,0.5,10.5,0.5,42,2,71,1,P00_p0n9,4
11.0,0.5,11.0,0.5,44,2,52,1,P07_p7n19,4
11.0,0.5,11.0,0.5,44,2,55,1,P06_p6n19,4
11.0,0.5,11.0,0.5,44,2,59,1,P04_p4n19,4
11.0,0.5,11.0,0.5,44,2,59,1,P05_p5n19,4
11.0,0.5,11.0,0.5,44,2,64,1,P03_p3n19,4
11.0,0.5,11.0,0.5,44,2,64,1,P02_p2n19,4
11.0,1.0,11.0,1.0,44,4,64,1,P01_p1n10,4
11.0,1.0,11.0,1.0,44,4,76,1,P00_p0n10,4
