score_time,audio_time
2.112500000000000000e+01,3.235571680524061122e+01
2.115000000000000213e+01,3.238151675485008241e+01
2.117500000000000071e+01,3.240215671453766078e+01
2.120000000000000284e+01,3.242795666414713907e+01
2.122500000000000142e+01,3.244859662383471743e+01
2.125000000000000000e+01,3.247439657344418862e+01
2.127500000000000213e+01,3.249503653313176699e+01
2.130000000000000071e+01,3.252083648274124528e+01
2.132500000000000284e+01,3.254147644242882365e+01
2.135000000000000142e+01,3.256727639203828772e+01
2.137500000000000000e+01,3.258791635172587320e+01
2.140000000000000213e+01,3.261371630133534438e+01
2.142500000000000071e+01,3.263435626102292275e+01
2.145000000000000284e+01,3.266015621063239394e+01
2.147500000000000142e+01,3.268079617031997230e+01
2.150000000000000000e+01,3.270659611992945059e+01
2.152500000000000213e+01,3.272723607961702896e+01
2.155000000000000071e+01,3.275303602922650015e+01
2.157500000000000284e+01,3.277367598891407852e+01
2.160000000000000142e+01,3.279947593852355681e+01
2.162500000000000000e+01,3.282011589821112807e+01
2.165000000000000213e+01,3.284591584782059925e+01
2.167500000000000071e+01,3.286655580750817762e+01
2.170000000000000284e+01,3.289235575711765591e+01
2.172500000000000142e+01,3.291299571680524139e+01
2.175000000000000000e+01,3.293879566641471257e+01
2.177500000000000213e+01,3.295943562610229094e+01
2.180000000000000071e+01,3.298523557571176212e+01
2.182500000000000284e+01,3.300587553539934049e+01
2.185000000000000142e+01,3.303167548500880457e+01
2.187500000000000000e+01,3.309875535399343960e+01
2.190000000000000213e+01,3.322001511715797051e+01
2.192500000000000071e+01,3.334385487528344072e+01
2.195000000000000284e+01,3.347285462333081085e+01
2.197500000000000142e+01,3.359669438145628106e+01
2.200000000000000000e+01,3.372569412950365120e+01
2.202500000000000213e+01,3.384953388762912141e+01
2.205000000000000071e+01,3.397853363567649154e+01
2.207500000000000284e+01,3.410237339380196175e+01
2.210000000000000142e+01,3.418493323255228233e+01
2.212500000000000000e+01,3.421331317712269993e+01
2.215000000000000213e+01,3.423911312673217111e+01
2.217500000000000071e+01,3.425975308641974948e+01
2.220000000000000284e+01,3.428555303602922777e+01
2.222500000000000142e+01,3.430619299571680614e+01
2.225000000000000000e+01,3.433199294532627022e+01
2.227500000000000213e+01,3.435263290501384859e+01
2.230000000000000071e+01,3.437843285462332688e+01
2.232500000000000284e+01,3.439907281431090524e+01
2.235000000000000142e+01,3.442487276392037643e+01
2.237500000000000000e+01,3.444551272360795480e+01
2.240000000000000213e+01,3.447131267321743309e+01
2.242500000000000071e+01,3.449195263290501146e+01
2.245000000000000284e+01,3.451775258251447553e+01
2.247500000000000142e+01,3.453839254220206101e+01
2.250000000000000000e+01,3.456419249181153219e+01
2.252500000000000213e+01,3.458483245149911056e+01
2.255000000000000071e+01,3.461063240110858175e+01
2.257500000000000284e+01,3.463127236079616011e+01
2.260000000000000142e+01,3.465707231040563840e+01
2.262500000000000000e+01,3.467771227009322388e+01
2.265000000000000213e+01,3.470351221970269506e+01
2.267500000000000071e+01,3.472415217939027343e+01
2.270000000000000284e+01,3.474995212899974462e+01
2.272500000000000142e+01,3.477059208868732298e+01
2.275000000000000000e+01,3.479639203829678706e+01
2.277500000000000213e+01,3.481703199798437254e+01
2.280000000000000071e+01,3.484283194759384372e+01
2.282500000000000284e+01,3.486347190728142920e+01
2.285000000000000142e+01,3.488927185689090038e+01
2.287500000000000000e+01,3.491765180146131797e+01
2.290000000000000213e+01,3.495893172083648182e+01
2.292500000000000071e+01,3.499763164525069215e+01
2.295000000000000284e+01,3.503891156462584178e+01
2.297500000000000142e+01,3.507761148904005211e+01
2.300000000000000000e+01,3.511889140841521595e+01
2.302500000000000213e+01,3.515759133282942628e+01
2.305000000000000071e+01,3.519887125220458302e+01
2.307500000000000284e+01,3.523757117661879334e+01
2.310000000000000142e+01,3.527111111111110375e+01
2.312500000000000000e+01,3.529433106575962853e+01
2.315000000000000213e+01,3.531755102040816041e+01
2.317500000000000071e+01,3.534077097505668519e+01
2.320000000000000284e+01,3.536399092970521707e+01
2.322500000000000142e+01,3.538721088435373474e+01
2.325000000000000000e+01,3.541043083900225952e+01
2.327500000000000213e+01,3.543365079365078429e+01
2.330000000000000071e+01,3.545687074829931618e+01
2.332500000000000284e+01,3.548009070294784095e+01
2.335000000000000142e+01,3.550331065759636573e+01
2.337500000000000000e+01,3.552911060720584402e+01
2.340000000000000213e+01,3.556781053162005435e+01
2.342500000000000071e+01,3.561425044091710390e+01
2.345000000000000284e+01,3.566327034517510697e+01
2.347500000000000142e+01,3.570971025447215652e+01
2.350000000000000000e+01,3.575873015873015959e+01
2.352500000000000213e+01,3.580517006802720914e+01
