score_time,audio_time
7.847500000000000853e+01,1.174465306122448993e+02
7.850000000000000000e+01,1.174697505668934099e+02
7.852500000000000568e+01,1.174929705215419489e+02
7.855000000000001137e+01,1.175161904761904736e+02
7.857500000000000284e+01,1.175394104308389984e+02
7.860000000000000853e+01,1.175626303854875232e+02
7.862500000000000000e+01,1.175858503401360480e+02
7.865000000000000568e+01,1.176090702947845585e+02
7.867500000000001137e+01,1.176322902494330975e+02
7.870000000000000284e+01,1.176555102040816223e+02
7.872500000000000853e+01,1.176787301587301613e+02
7.875000000000000000e+01,1.177019501133786719e+02
7.877500000000000568e+01,1.177251700680271966e+02
7.880000000000001137e+01,1.177483900226757214e+02
7.882500000000000284e+01,1.177716099773242320e+02
7.885000000000000853e+01,1.177948299319727710e+02
7.887500000000000000e+01,1.178180498866212957e+02
7.890000000000000568e+01,1.178412698412698489e+02
7.892500000000001137e+01,1.178619098009574060e+02
7.895000000000000284e+01,1.178825497606449773e+02
7.897500000000000853e+01,1.179031897203325627e+02
7.900000000000000000e+01,1.179238296800201340e+02
7.902500000000000568e+01,1.179444696397077053e+02
7.905000000000001137e+01,1.179651095993953049e+02
7.907500000000000284e+01,1.179857495590828904e+02
7.910000000000000853e+01,1.180063895187704759e+02
7.912500000000000000e+01,1.180270294784580472e+02
7.915000000000000568e+01,1.180502494331065577e+02
7.917500000000001137e+01,1.180734693877550967e+02
7.920000000000000284e+01,1.180966893424036073e+02
7.922500000000000853e+01,1.181199092970521463e+02
7.925000000000000000e+01,1.181431292517006710e+02
7.927500000000000568e+01,1.181663492063491958e+02
7.930000000000001137e+01,1.181895691609977348e+02
7.932500000000000284e+01,1.182127891156462454e+02
7.935000000000000853e+01,1.182360090702947844e+02
7.937500000000000000e+01,1.182592290249432949e+02
7.940000000000000568e+01,1.182824489795918197e+02
7.942500000000001137e+01,1.183030889392793910e+02
7.945000000000000284e+01,1.183211489040060371e+02
7.947500000000000853e+01,1.183366288737717156e+02
7.950000000000000000e+01,1.183495288485764547e+02
7.952500000000000568e+01,1.183598488284202404e+02
7.955000000000001137e+01,1.183675888133030867e+02
7.957500000000000284e+01,1.183727488032249937e+02
7.960000000000000853e+01,1.183753287981859330e+02
7.962500000000000000e+01,1.183753287981859330e+02
7.965000000000000568e+01,1.183753287981859330e+02
7.967500000000001137e+01,1.183753287981859330e+02
7.970000000000000284e+01,1.183753287981859330e+02
7.972500000000000853e+01,1.183753287981859330e+02
7.975000000000000000e+01,1.183753287981859330e+02
7.977500000000000568e+01,1.183753287981859330e+02
7.980000000000001137e+01,1.183753287981859330e+02
7.982500000000000284e+01,1.183753287981859330e+02
7.985000000000000853e+01,1.183753287981859330e+02
7.987500000000000000e+01,1.183779087931468723e+02
7.990000000000000568e+01,1.183830687830687651e+02
7.992500000000001137e+01,1.183908087679516115e+02
7.995000000000000284e+01,1.184011287477953971e+02
7.997500000000000853e+01,1.184140287226001362e+02
8.000000000000000000e+01,1.184295086923658289e+02
8.002500000000000568e+01,1.184475686570924466e+02
8.005000000000001137e+01,1.184682086167800321e+02
8.007500000000000284e+01,1.184914285714285569e+02
8.010000000000000853e+01,1.185146485260770959e+02
8.012500000000000000e+01,1.185378684807256064e+02
8.015000000000000568e+01,1.185610884353741454e+02
8.017500000000001137e+01,1.185843083900226702e+02
8.020000000000000284e+01,1.186075283446711950e+02
8.022500000000000853e+01,1.186307482993197198e+02
8.025000000000000000e+01,1.186539682539682445e+02
8.027500000000000568e+01,1.186771882086167551e+02
8.030000000000001137e+01,1.187004081632652941e+02
8.032500000000000284e+01,1.187236281179138331e+02
8.035000000000000853e+01,1.187468480725623579e+02
8.037500000000000000e+01,1.187700680272108826e+02
8.040000000000000568e+01,1.187932879818593932e+02
8.042500000000001137e+01,1.188165079365079180e+02
8.045000000000000284e+01,1.188397278911564428e+02
8.047500000000000853e+01,1.188629478458049817e+02
8.050000000000000000e+01,1.188861678004535065e+02
8.050000000000000000e+01,1.189093877551020455e+02
8.050000000000000000e+01,1.189326077097505561e+02
8.050000000000000000e+01,1.189558276643990808e+02
8.050000000000000000e+01,1.189790476190476056e+02
8.050000000000000000e+01,1.190022675736961162e+02
8.050000000000000000e+01,1.190254875283446552e+02
8.050000000000000000e+01,1.190487074829931800e+02
8.050000000000000000e+01,1.190719274376417331e+02
8.050000000000000000e+01,1.190951473922902437e+02
8.050000000000000000e+01,1.191183673469387543e+02
8.050000000000000000e+01,1.191415873015872933e+02
8.050000000000000000e+01,1.191648072562358038e+02
8.050000000000000000e+01,1.191880272108843428e+02
8.050000000000000000e+01,1.192112471655328676e+02
8.050000000000000000e+01,1.192344671201813924e+02
8.050000000000000000e+01,1.192576870748299314e+02
8.050000000000000000e+01,1.192809070294784419e+02
8.050000000000000000e+01,1.193041269841269809e+02
8.050000000000000000e+01,1.193273469387754915e+02
8.050000000000000000e+01,1.193505668934240163e+02
8.050000000000000000e+01,1.193737868480725410e+02
8.050000000000000000e+01,1.193970068027210800e+02
8.050000000000000000e+01,1.194202267573696048e+02
8.050000000000000000e+01,1.194434467120181296e+02
8.050000000000000000e+01,1.194666666666666544e+02
8.050000000000000000e+01,1.194898866213151791e+02
8.050000000000000000e+01,1.195131065759637039e+02
8.050000000000000000e+01,1.195363265306122287e+02
8.050000000000000000e+01,1.195595464852607535e+02
8.050000000000000000e+01,1.195827664399092924e+02
8.050000000000000000e+01,1.196059863945578030e+02
8.050000000000000000e+01,1.196292063492063420e+02
8.050000000000000000e+01,1.196524263038548668e+02
8.050000000000000000e+01,1.196756462585033916e+02
8.050000000000000000e+01,1.196988662131519163e+02
8.050000000000000000e+01,1.197220861678004411e+02
8.050000000000000000e+01,1.197453061224489801e+02
8.050000000000000000e+01,1.197685260770974907e+02
8.050000000000000000e+01,1.197917460317460296e+02
8.050000000000000000e+01,1.198149659863945544e+02
8.050000000000000000e+01,1.198381859410430792e+02
8.050000000000000000e+01,1.198614058956916040e+02
8.050000000000000000e+01,1.198846258503401287e+02
8.050000000000000000e+01,1.199078458049886393e+02
8.050000000000000000e+01,1.199310657596371783e+02
8.050000000000000000e+01,1.199542857142857031e+02
8.050000000000000000e+01,1.199775056689342421e+02
8.050000000000000000e+01,1.200007256235827526e+02
8.050000000000000000e+01,1.200239455782312774e+02
8.050000000000000000e+01,1.200471655328798022e+02
8.050000000000000000e+01,1.200703854875283128e+02
8.050000000000000000e+01,1.200936054421768517e+02
8.050000000000000000e+01,1.201168253968253765e+02
