onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,divs_pq
-1.0,1.0,-1.0,1.0,0,60,64,1,p0n0,60
0.0,1.0,0.0,1.0,60,60,33,5,p0n3,60
0.0,0.5,0.0,0.5,60,30,69,1,p0n2,60
0.5,0.5,0.5,0.5,90,30,71,1,p0n4,60
1.0,1.0,1.0,1.0,120,60,57,5,p0n6,60
1.0,1.0,1.0,1.0,120,60,60,5,p0n7,60
1.0,1.0,1.0,1.0,120,60,64,5,p0n8,60
1.0,1.0,1.0,1.0,120,60,72,1,p0n5,60
2.0,1.0,2.0,1.0,180,60,57,5,p0n10,60
2.0,1.0,2.0,1.0,180,60,60,5,p0n11,60
2.0,1.0,2.0,1.0,180,60,64,5,p0n12,60
2.0,1.0,2.0,1.0,180,60,72,1,p0n9,60
3.0,1.0,3.0,1.0,240,60,38,5,p0n14,60
3.0,0.5,3.0,0.5,240,30,74,1,p0n13,60
3.5,0.5,3.5,0.5,270,30,76,1,p0n15,60
4.0,1.0,4.0,1.0,300,60,57,5,p0n17,60
4.0,1.0,4.0,1.0,300,60,62,5,p0n18,60
4.0,1.0,4.0,1.0,300,60,65,5,p0n19,60
4.0,2.0,4.0,2.0,300,120,77,1,p0n16,60
5.0,1.0,5.0,1.0,360,60,57,5,p0n20,60
5.0,1.0,5.0,1.0,360,60,62,5,p0n21,60
5.0,1.0,5.0,1.0,360,60,65,5,p0n22,60
6.0,1.0,6.0,1.0,420,60,43,5,p0n24,60
6.0,0.5,6.0,0.5,420,30,71,1,p0n23,60
6.5,0.5,6.5,0.5,450,30,72,1,p0n25,60
7.0,1.0,7.0,1.0,480,60,55,5,p0n27,60
7.0,1.0,7.0,1.0,480,60,59,5,p0n28,60
7.0,1.0,7.0,1.0,480,60,65,5,p0n29,60
7.0,0.5,7.0,0.5,480,30,74,1,p0n26,60
7.5,0.5,7.5,0.5,510,30,81,1,p0n30,60
8.0,1.0,8.0,1.0,540,60,55,5,p0n32,60
8.0,1.0,8.0,1.0,540,60,59,5,p0n33,60
8.0,1.0,8.0,1.0,540,60,65,5,p0n34,60
8.0,0.5,8.0,0.5,540,30,79,1,p0n31,60
8.5,0.5,8.5,0.5,570,30,77,1,p0n35,60
9.0,1.0,9.0,1.0,600,60,48,5,p0n39,60
9.0,0.0,9.0,0.0,600,0,76,1,p0n36,60
9.0,0.5,9.0,0.5,600,30,76,1,p0n38,60
9.0,0.0,9.0,0.0,600,0,77,1,p0n37,60
9.5,0.5,9.5,0.5,630,30,75,1,p0n40,60
10.0,1.0,10.0,1.0,660,60,55,5,p0n42,60
10.0,1.0,10.0,1.0,660,60,60,5,p0n43,60
10.0,1.0,10.0,1.0,660,60,64,5,p0n44,60
10.0,2.0,10.0,2.0,660,120,76,1,p0n41,60
11.0,1.0,11.0,1.0,720,60,55,5,p0n45,60
11.0,1.0,11.0,1.0,720,60,60,5,p0n46,60
11.0,1.0,11.0,1.0,720,60,64,5,p0n47,60
12.0,1.0,12.0,1.0,780,60,45,5,p0n49,60
12.0,0.5,12.0,0.5,780,30,69,1,p0n48,60
12.5,0.5,12.5,0.5,810,30,71,1,p0n50,60
13.0,1.0,13.0,1.0,840,60,57,5,p0n52,60
13.0,1.0,13.0,1.0,840,60,60,5,p0n53,60
13.0,1.0,13.0,1.0,840,60,64,5,p0n54,60
13.0,1.0,13.0,1.0,840,60,72,1,p0n51,60
14.0,1.0,14.0,1.0,900,60,57,5,p0n56,60
14.0,1.0,14.0,1.0,900,60,60,5,p0n57,60
14.0,1.0,14.0,1.0,900,60,64,5,p0n58,60
14.0,1.0,14.0,1.0,900,60,72,1,p0n55,60
15.0,1.0,15.0,1.0,960,60,38,5,p0n60,60
15.0,0.5,15.0,0.5,960,30,74,1,p0n59,60
15.5,0.5,15.5,0.5,990,30,76,1,p0n61,60
16.0,1.0,16.0,1.0,1020,60,57,5,p0n63,60
16.0,1.0,16.0,1.0,1020,60,62,5,p0n64,60
16.0,1.0,16.0,1.0,1020,60,65,5,p0n65,60
16.0,2.0,16.0,2.0,1020,120,77,1,p0n62,60
17.0,1.0,17.0,1.0,1080,60,57,5,p0n66,60
17.0,1.0,17.0,1.0,1080,60,62,5,p0n67,60
17.0,1.0,17.0,1.0,1080,60,65,5,p0n68,60
18.0,1.0,18.0,1.0,1140,60,43,5,p0n70,60
18.0,0.5,18.0,0.5,1140,30,71,1,p0n69,60
18.5,0.5,18.5,0.5,1170,30,72,1,p0n71,60
19.0,1.0,19.0,1.0,1200,60,55,5,p0n73,60
19.0,1.0,19.0,1.0,1200,60,59,5,p0n74,60
19.0,1.0,19.0,1.0,1200,60,65,5,p0n75,60
19.0,0.5,19.0,0.5,1200,30,74,1,p0n72,60
19.5,0.5,19.5,0.5,1230,30,81,1,p0n76,60
20.0,1.0,20.0,1.0,1260,60,55,5,p0n78,60
20.0,1.0,20.0,1.0,1260,60,59,5,p0n79,60
20.0,1.0,20.0,1.0,1260,60,65,5,p0n80,60
20.0,0.5,20.0,0.5,1260,30,79,1,p0n77,60
20.5,0.5,20.5,0.5,1290,30,71,1,p0n81,60
21.0,1.0,21.0,1.0,1320,60,48,5,p0n83,60
21.0,1.0,21.0,1.0,1320,60,72,1,p0n82,60
22.0,1.0,22.0,1.0,1380,60,55,5,p0n85,60
22.0,1.0,22.0,1.0,1380,60,60,5,p0n86,60
22.0,1.0,22.0,1.0,1380,60,64,5,p0n87,60
23.0,1.0,23.0,1.0,1440,60,64,1,p0n88,60
24.0,1.0,24.0,1.0,1500,60,33,5,p0n91,60
24.0,0.5,24.0,0.5,1500,30,69,1,p0n90,60
24.5,0.5,24.5,0.5,1530,30,71,1,p0n92,60
25.0,1.0,25.0,1.0,1560,60,57,5,p0n94,60
25.0,1.0,25.0,1.0,1560,60,60,5,p0n95,60
25.0,1.0,25.0,1.0,1560,60,64,5,p0n96,60
25.0,1.0,25.0,1.0,1560,60,72,1,p0n93,60
26.0,1.0,26.0,1.0,1620,60,57,5,p0n98,60
26.0,1.0,26.0,1.0,1620,60,60,5,p0n99,60
26.0,1.0,26.0,1.0,1620,60,64,5,p0n100,60
26.0,1.0,26.0,1.0,1620,60,72,1,p0n97,60
27.0,1.0,27.0,1.0,1680,60,38,5,p0n102,60
27.0,0.5,27.0,0.5,1680,30,74,1,p0n101,60
27.5,0.5,27.5,0.5,1710,30,76,1,p0n103,60
28.0,1.0,28.0,1.0,1740,60,57,5,p0n105,60
28.0,1.0,28.0,1.0,1740,60,62,5,p0n106,60
28.0,1.0,28.0,1.0,1740,60,65,5,p0n107,60
28.0,2.0,28.0,2.0,1740,120,77,1,p0n104,60
29.0,1.0,29.0,1.0,1800,60,57,5,p0n108,60
29.0,1.0,29.0,1.0,1800,60,62,5,p0n109,60
29.0,1.0,29.0,1.0,1800,60,65,5,p0n110,60
30.0,1.0,30.0,1.0,1860,60,43,5,p0n112,60
30.0,0.5,30.0,0.5,1860,30,71,1,p0n111,60
30.5,0.5,30.5,0.5,1890,30,72,1,p0n113,60
31.0,1.0,31.0,1.0,1920,60,55,5,p0n115,60
31.0,1.0,31.0,1.0,1920,60,59,5,p0n116,60
31.0,1.0,31.0,1.0,1920,60,65,5,p0n117,60
31.0,0.5,31.0,0.5,1920,30,74,1,p0n114,60
31.5,0.5,31.5,0.5,1950,30,81,1,p0n118,60
32.0,1.0,32.0,1.0,1980,60,55,5,p0n120,60
32.0,1.0,32.0,1.0,1980,60,59,5,p0n121,60
32.0,1.0,32.0,1.0,1980,60,65,5,p0n122,60
32.0,0.5,32.0,0.5,1980,30,79,1,p0n119,60
32.5,0.5,32.5,0.5,2010,30,77,1,p0n123,60
33.0,1.0,33.0,1.0,2040,60,48,5,p0n127,60
33.0,0.0,33.0,0.0,2040,0,76,1,p0n124,60
33.0,0.5,33.0,0.5,2040,30,76,1,p0n126,60
33.0,0.0,33.0,0.0,2040,0,77,1,p0n125,60
33.5,0.5,33.5,0.5,2070,30,75,1,p0n128,60
34.0,1.0,34.0,1.0,2100,60,55,5,p0n130,60
34.0,1.0,34.0,1.0,2100,60,60,5,p0n131,60
34.0,1.0,34.0,1.0,2100,60,64,5,p0n132,60
34.0,2.0,34.0,2.0,2100,120,76,1,p0n129,60
35.0,1.0,35.0,1.0,2160,60,55,5,p0n133,60
35.0,1.0,35.0,1.0,2160,60,60,5,p0n134,60
35.0,1.0,35.0,1.0,2160,60,64,5,p0n135,60
36.0,1.0,36.0,1.0,2220,60,45,5,p0n137,60
36.0,0.5,36.0,0.5,2220,30,72,1,p0n136,60
36.5,0.5,36.5,0.5,2250,30,74,1,p0n138,60
37.0,1.0,37.0,1.0,2280,60,57,5,p0n140,60
37.0,1.0,37.0,1.0,2280,60,60,5,p0n141,60
37.0,1.0,37.0,1.0,2280,60,64,5,p0n142,60
37.0,1.0,37.0,1.0,2280,60,76,1,p0n139,60
38.0,1.0,38.0,1.0,2340,60,57,5,p0n144,60
38.0,1.0,38.0,1.0,2340,60,60,5,p0n145,60
38.0,1.0,38.0,1.0,2340,60,64,5,p0n146,60
38.0,1.0,38.0,1.0,2340,60,76,1,p0n143,60
39.0,1.0,39.0,1.0,2400,60,38,5,p0n148,60
39.0,0.5,39.0,0.5,2400,30,77,1,p0n147,60
39.5,0.5,39.5,0.5,2430,30,79,1,p0n149,60
40.0,1.0,40.0,1.0,2460,60,57,5,p0n151,60
40.0,1.0,40.0,1.0,2460,60,62,5,p0n152,60
40.0,1.0,40.0,1.0,2460,60,65,5,p0n153,60
40.0,2.0,40.0,2.0,2460,120,81,1,p0n150,60
41.0,1.0,41.0,1.0,2520,60,57,5,p0n154,60
41.0,1.0,41.0,1.0,2520,60,62,5,p0n155,60
41.0,1.0,41.0,1.0,2520,60,65,5,p0n156,60
42.0,1.0,42.0,1.0,2580,60,43,5,p0n158,60
42.0,1.0,42.0,1.0,2580,60,79,1,p0n157,60
43.0,1.0,43.0,1.0,2640,60,55,5,p0n160,60
43.0,1.0,43.0,1.0,2640,60,59,5,p0n161,60
43.0,1.0,43.0,1.0,2640,60,65,5,p0n162,60
43.0,0.5,43.0,0.5,2640,30,78,1,p0n159,60
43.5,0.5,43.5,0.5,2670,30,79,1,p0n163,60
44.0,1.0,44.0,1.0,2700,60,55,5,p0n165,60
44.0,1.0,44.0,1.0,2700,60,59,5,p0n166,60
44.0,1.0,44.0,1.0,2700,60,65,5,p0n167,60
44.0,0.5,44.0,0.5,2700,30,86,1,p0n164,60
44.5,0.5,44.5,0.5,2730,30,77,1,p0n168,60
45.0,1.0,45.0,1.0,2760,60,48,5,p0n170,60
45.0,3.0,45.0,3.0,2760,180,76,1,p0n169,60
46.0,1.0,46.0,1.0,2820,60,55,5,p0n171,60
46.0,1.0,46.0,1.0,2820,60,60,5,p0n172,60
46.0,1.0,46.0,1.0,2820,60,64,5,p0n173,60
47.0,1.0,47.0,1.0,2880,60,55,5,p0n174,60
47.0,1.0,47.0,1.0,2880,60,60,5,p0n175,60
47.0,1.0,47.0,1.0,2880,60,64,5,p0n176,60
48.0,1.0,48.0,1.0,2940,60,40,5,p0n178,60
48.0,0.5,48.0,0.5,2940,30,76,1,p0n177,60
48.5,0.5,48.5,0.5,2970,30,78,1,p0n179,60
49.0,1.0,49.0,1.0,3000,60,52,5,p0n181,60
49.0,1.0,49.0,1.0,3000,60,59,5,p0n182,60
49.0,1.0,49.0,1.0,3000,60,62,5,p0n183,60
49.0,0.5,49.0,0.5,3000,30,80,1,p0n180,60
49.5,0.5,49.5,0.5,3030,30,81,1,p0n184,60
50.0,1.0,50.0,1.0,3060,60,52,5,p0n186,60
50.0,1.0,50.0,1.0,3060,60,56,5,p0n187,60
50.0,1.0,50.0,1.0,3060,60,62,5,p0n188,60
50.0,0.5,50.0,0.5,3060,30,83,1,p0n185,60
50.5,0.5,50.5,0.5,3090,30,84,1,p0n189,60
51.0,1.0,51.0,1.0,3120,60,45,5,p0n193,60
51.0,0.5,51.0,0.5,3120,30,83,1,p0n192,60
51.0,0.0,51.0,0.0,3120,0,83,1,p0n190,60
51.0,0.0,51.0,0.0,3120,0,84,1,p0n191,60
51.5,0.5,51.5,0.5,3150,30,81,1,p0n194,60
52.0,1.0,52.0,1.0,3180,60,52,5,p0n196,60
52.0,1.0,52.0,1.0,3180,60,57,5,p0n197,60
52.0,1.0,52.0,1.0,3180,60,60,5,p0n198,60
52.0,0.5,52.0,0.5,3180,30,76,1,p0n195,60
52.5,0.5,52.5,0.5,3210,30,83,1,p0n199,60
53.0,1.0,53.0,1.0,3240,60,52,5,p0n201,60
53.0,1.0,53.0,1.0,3240,60,57,5,p0n202,60
53.0,1.0,53.0,1.0,3240,60,60,5,p0n203,60
53.0,1.0,53.0,1.0,3240,60,81,1,p0n200,60
54.0,1.0,54.0,1.0,3300,60,40,5,p0n207,60
54.0,0.5,54.0,0.5,3300,30,81,1,p0n206,60
54.0,0.0,54.0,0.0,3300,0,81,1,p0n204,60
54.0,0.0,54.0,0.0,3300,0,83,1,p0n205,60
54.5,0.5,54.5,0.5,3330,30,80,1,p0n208,60
55.0,1.0,55.0,1.0,3360,60,52,5,p0n210,60
55.0,1.0,55.0,1.0,3360,60,59,5,p0n211,60
55.0,1.0,55.0,1.0,3360,60,62,5,p0n212,60
55.0,0.5,55.0,0.5,3360,30,76,1,p0n209,60
55.5,0.5,55.5,0.5,3390,30,77,1,p0n213,60
56.0,1.0,56.0,1.0,3420,60,52,5,p0n215,60
56.0,1.0,56.0,1.0,3420,60,59,5,p0n216,60
56.0,1.0,56.0,1.0,3420,60,62,5,p0n217,60
56.0,1.0,56.0,1.0,3420,60,76,1,p0n214,60
57.0,1.0,57.0,1.0,3480,60,45,5,p0n221,60
57.0,0.0,57.0,0.0,3480,0,76,1,p0n218,60
57.0,0.5,57.0,0.5,3480,30,76,1,p0n220,60
57.0,0.0,57.0,0.0,3480,0,77,1,p0n219,60
57.5,0.5,57.5,0.5,3510,30,72,1,p0n222,60
58.0,1.0,58.0,1.0,3540,60,52,5,p0n224,60
58.0,1.0,58.0,1.0,3540,60,57,5,p0n225,60
58.0,1.0,58.0,1.0,3540,60,60,5,p0n226,60
58.0,0.5,58.0,0.5,3540,30,69,1,p0n223,60
58.5,0.5,58.5,0.5,3570,30,71,1,p0n227,60
59.0,1.0,59.0,1.0,3600,60,52,5,p0n229,60
59.0,1.0,59.0,1.0,3600,60,57,5,p0n230,60
59.0,1.0,59.0,1.0,3600,60,60,5,p0n231,60
59.0,1.0,59.0,1.0,3600,60,69,1,p0n228,60
60.0,1.0,60.0,1.0,3660,60,40,5,p0n233,60
60.0,0.3333333432674408,60.0,0.3333333432674408,3660,20,64,1,p0n232,60
60.33333206176758,0.3333333432674408,60.33333206176758,0.3333333432674408,3680,20,68,1,p0n234,60
60.66666793823242,0.3333333432674408,60.66666793823242,0.3333333432674408,3700,20,71,1,p0n235,60
61.0,1.0,61.0,1.0,3720,60,52,5,p0n237,60
61.0,1.0,61.0,1.0,3720,60,59,5,p0n238,60
61.0,1.0,61.0,1.0,3720,60,62,5,p0n239,60
61.0,0.20000000298023224,61.0,0.20000000298023224,3720,12,76,1,p0n236,60
61.20000076293945,0.20000000298023224,61.20000076293945,0.20000000298023224,3732,12,80,1,p0n240,60
61.400001525878906,0.20000000298023224,61.400001525878906,0.20000000298023224,3744,12,83,1,p0n241,60
61.599998474121094,0.20000000298023224,61.599998474121094,0.20000000298023224,3756,12,88,1,p0n242,60
61.79999923706055,0.20000000298023224,61.79999923706055,0.20000000298023224,3768,12,92,1,p0n243,60
62.0,1.0,62.0,1.0,3780,60,52,5,p0n245,60
62.0,1.0,62.0,1.0,3780,60,56,5,p0n246,60
62.0,1.0,62.0,1.0,3780,60,62,5,p0n247,60
62.0,0.75,62.0,0.75,3780,45,95,1,p0n244,60
62.75,0.25,62.75,0.25,3825,15,96,1,p0n248,60
63.0,1.0,63.0,1.0,3840,60,45,5,p0n252,60
63.0,0.0,63.0,0.0,3840,0,95,1,p0n249,60
63.0,0.5,63.0,0.5,3840,30,95,1,p0n251,60
63.0,0.0,63.0,0.0,3840,0,96,1,p0n250,60
63.5,0.5,63.5,0.5,3870,30,93,1,p0n253,60
64.0,1.0,64.0,1.0,3900,60,52,5,p0n255,60
64.0,1.0,64.0,1.0,3900,60,57,5,p0n256,60
64.0,1.0,64.0,1.0,3900,60,60,5,p0n257,60
64.0,0.5,64.0,0.5,3900,30,88,1,p0n254,60
64.5,0.5,64.5,0.5,3930,30,95,1,p0n258,60
65.0,1.0,65.0,1.0,3960,60,52,5,p0n260,60
65.0,1.0,65.0,1.0,3960,60,57,5,p0n261,60
65.0,1.0,65.0,1.0,3960,60,60,5,p0n262,60
65.0,1.0,65.0,1.0,3960,60,93,1,p0n259,60
66.0,1.0,66.0,1.0,4020,60,40,5,p0n266,60
66.0,0.5,66.0,0.5,4020,30,93,1,p0n265,60
66.0,0.0,66.0,0.0,4020,0,93,1,p0n263,60
66.0,0.0,66.0,0.0,4020,0,95,1,p0n264,60
66.5,0.5,66.5,0.5,4050,30,92,1,p0n267,60
67.0,1.0,67.0,1.0,4080,60,52,5,p0n269,60
67.0,1.0,67.0,1.0,4080,60,59,5,p0n270,60
67.0,1.0,67.0,1.0,4080,60,62,5,p0n271,60
67.0,0.5,67.0,0.5,4080,30,88,1,p0n268,60
67.5,0.5,67.5,0.5,4110,30,100,1,p0n272,60
68.0,1.0,68.0,1.0,4140,60,52,5,p0n274,60
68.0,1.0,68.0,1.0,4140,60,59,5,p0n275,60
68.0,1.0,68.0,1.0,4140,60,62,5,p0n276,60
68.0,1.0,68.0,1.0,4140,60,100,1,p0n273,60
69.0,1.0,69.0,1.0,4200,60,45,5,p0n278,60
69.0,2.0,69.0,2.0,4200,120,93,1,p0n277,60
70.0,1.0,70.0,1.0,4260,60,52,5,p0n279,60
70.0,1.0,70.0,1.0,4260,60,57,5,p0n280,60
70.0,1.0,70.0,1.0,4260,60,60,5,p0n281,60
71.0,1.0,71.0,1.0,4320,60,52,5,p0n283,60
71.0,1.0,71.0,1.0,4320,60,57,5,p0n284,60
71.0,1.0,71.0,1.0,4320,60,60,5,p0n285,60
72.0,1.0,72.0,1.0,4380,60,40,5,p0n287,60
72.0,0.5,72.0,0.5,4380,30,76,1,p0n286,60
72.5,0.5,72.5,0.5,4410,30,78,1,p0n288,60
73.0,1.0,73.0,1.0,4440,60,52,5,p0n290,60
73.0,1.0,73.0,1.0,4440,60,59,5,p0n291,60
73.0,1.0,73.0,1.0,4440,60,62,5,p0n292,60
73.0,0.5,73.0,0.5,4440,30,80,1,p0n289,60
73.5,0.5,73.5,0.5,4470,30,81,1,p0n293,60
74.0,1.0,74.0,1.0,4500,60,52,5,p0n295,60
74.0,1.0,74.0,1.0,4500,60,56,5,p0n296,60
74.0,1.0,74.0,1.0,4500,60,62,5,p0n297,60
74.0,0.5,74.0,0.5,4500,30,83,1,p0n294,60
74.5,0.5,74.5,0.5,4530,30,84,1,p0n298,60
75.0,1.0,75.0,1.0,4560,60,45,5,p0n302,60
75.0,0.0,75.0,0.0,4560,0,83,1,p0n299,60
75.0,0.5,75.0,0.5,4560,30,83,1,p0n301,60
75.0,0.0,75.0,0.0,4560,0,84,1,p0n300,60
75.5,0.5,75.5,0.5,4590,30,81,1,p0n303,60
76.0,1.0,76.0,1.0,4620,60,52,5,p0n305,60
76.0,1.0,76.0,1.0,4620,60,57,5,p0n306,60
76.0,1.0,76.0,1.0,4620,60,60,5,p0n307,60
76.0,0.5,76.0,0.5,4620,30,76,1,p0n304,60
76.5,0.5,76.5,0.5,4650,30,83,1,p0n308,60
77.0,1.0,77.0,1.0,4680,60,52,5,p0n310,60
77.0,1.0,77.0,1.0,4680,60,57,5,p0n311,60
77.0,1.0,77.0,1.0,4680,60,60,5,p0n312,60
77.0,1.0,77.0,1.0,4680,60,81,1,p0n309,60
78.0,1.0,78.0,1.0,4740,60,40,5,p0n316,60
78.0,0.0,78.0,0.0,4740,0,81,1,p0n313,60
78.0,0.5,78.0,0.5,4740,30,81,1,p0n315,60
78.0,0.0,78.0,0.0,4740,0,83,1,p0n314,60
78.5,0.5,78.5,0.5,4770,30,80,1,p0n317,60
79.0,1.0,79.0,1.0,4800,60,52,5,p0n319,60
79.0,1.0,79.0,1.0,4800,60,59,5,p0n320,60
79.0,1.0,79.0,1.0,4800,60,62,5,p0n321,60
79.0,0.5,79.0,0.5,4800,30,76,1,p0n318,60
79.5,0.5,79.5,0.5,4830,30,77,1,p0n322,60
80.0,1.0,80.0,1.0,4860,60,52,5,p0n324,60
80.0,1.0,80.0,1.0,4860,60,59,5,p0n325,60
80.0,1.0,80.0,1.0,4860,60,62,5,p0n326,60
80.0,1.0,80.0,1.0,4860,60,76,1,p0n323,60
81.0,1.0,81.0,1.0,4920,60,45,5,p0n330,60
81.0,0.5,81.0,0.5,4920,30,76,1,p0n329,60
81.0,0.0,81.0,0.0,4920,0,76,1,p0n327,60
81.0,0.0,81.0,0.0,4920,0,77,1,p0n328,60
81.5,0.5,81.5,0.5,4950,30,72,1,p0n331,60
82.0,1.0,82.0,1.0,4980,60,52,5,p0n333,60
82.0,1.0,82.0,1.0,4980,60,57,5,p0n334,60
82.0,1.0,82.0,1.0,4980,60,60,5,p0n335,60
82.0,0.5,82.0,0.5,4980,30,69,1,p0n332,60
82.5,0.5,82.5,0.5,5010,30,71,1,p0n336,60
83.0,1.0,83.0,1.0,5040,60,52,5,p0n338,60
83.0,1.0,83.0,1.0,5040,60,57,5,p0n339,60
83.0,1.0,83.0,1.0,5040,60,60,5,p0n340,60
83.0,1.0,83.0,1.0,5040,60,69,1,p0n337,60
84.0,1.0,84.0,1.0,5100,60,40,5,p0n342,60
84.0,0.3333333432674408,84.0,0.3333333432674408,5100,20,64,1,p0n341,60
84.33333587646484,0.3333333432674408,84.33333587646484,0.3333333432674408,5120,20,68,1,p0n343,60
84.66666412353516,0.3333333432674408,84.66666412353516,0.3333333432674408,5140,20,71,1,p0n344,60
85.0,1.0,85.0,1.0,5160,60,52,5,p0n346,60
85.0,1.0,85.0,1.0,5160,60,59,5,p0n347,60
85.0,1.0,85.0,1.0,5160,60,62,5,p0n348,60
85.0,0.20000000298023224,85.0,0.20000000298023224,5160,12,76,1,p0n345,60
85.19999694824219,0.20000000298023224,85.19999694824219,0.20000000298023224,5172,12,80,1,p0n349,60
85.4000015258789,0.20000000298023224,85.4000015258789,0.20000000298023224,5184,12,83,1,p0n350,60
85.5999984741211,0.20000000298023224,85.5999984741211,0.20000000298023224,5196,12,88,1,p0n351,60
85.80000305175781,0.20000000298023224,85.80000305175781,0.20000000298023224,5208,12,92,1,p0n352,60
86.0,1.0,86.0,1.0,5220,60,52,5,p0n354,60
86.0,1.0,86.0,1.0,5220,60,56,5,p0n355,60
86.0,1.0,86.0,1.0,5220,60,62,5,p0n356,60
86.0,0.75,86.0,0.75,5220,45,95,1,p0n353,60
86.75,0.25,86.75,0.25,5265,15,96,1,p0n357,60
87.0,1.0,87.0,1.0,5280,60,45,5,p0n361,60
87.0,0.0,87.0,0.0,5280,0,95,1,p0n358,60
87.0,0.5,87.0,0.5,5280,30,95,1,p0n360,60
87.0,0.0,87.0,0.0,5280,0,96,1,p0n359,60
87.5,0.5,87.5,0.5,5310,30,93,1,p0n362,60
88.0,1.0,88.0,1.0,5340,60,52,5,p0n364,60
88.0,1.0,88.0,1.0,5340,60,57,5,p0n365,60
88.0,1.0,88.0,1.0,5340,60,60,5,p0n366,60
88.0,0.5,88.0,0.5,5340,30,88,1,p0n363,60
88.5,0.5,88.5,0.5,5370,30,95,1,p0n367,60
89.0,1.0,89.0,1.0,5400,60,52,5,p0n369,60
89.0,1.0,89.0,1.0,5400,60,57,5,p0n370,60
89.0,1.0,89.0,1.0,5400,60,60,5,p0n371,60
89.0,1.0,89.0,1.0,5400,60,93,1,p0n368,60
90.0,1.0,90.0,1.0,5460,60,40,5,p0n375,60
90.0,0.5,90.0,0.5,5460,30,93,1,p0n374,60
90.0,0.0,90.0,0.0,5460,0,93,1,p0n372,60
90.0,0.0,90.0,0.0,5460,0,95,1,p0n373,60
90.5,0.5,90.5,0.5,5490,30,92,1,p0n376,60
91.0,1.0,91.0,1.0,5520,60,52,5,p0n378,60
91.0,1.0,91.0,1.0,5520,60,59,5,p0n379,60
91.0,1.0,91.0,1.0,5520,60,62,5,p0n380,60
91.0,0.5,91.0,0.5,5520,30,88,1,p0n377,60
91.5,0.5,91.5,0.5,5550,30,100,1,p0n381,60
92.0,1.0,92.0,1.0,5580,60,52,5,p0n383,60
92.0,1.0,92.0,1.0,5580,60,59,5,p0n384,60
92.0,1.0,92.0,1.0,5580,60,62,5,p0n385,60
92.0,1.0,92.0,1.0,5580,60,100,1,p0n382,60
93.0,1.0,93.0,1.0,5640,60,45,5,p0n387,60
93.0,2.0,93.0,2.0,5640,120,93,1,p0n386,60
94.0,1.0,94.0,1.0,5700,60,52,5,p0n388,60
94.0,1.0,94.0,1.0,5700,60,57,5,p0n389,60
94.0,1.0,94.0,1.0,5700,60,60,5,p0n390,60
95.0,1.0,95.0,1.0,5760,60,52,5,p0n392,60
95.0,1.0,95.0,1.0,5760,60,57,5,p0n393,60
95.0,1.0,95.0,1.0,5760,60,60,5,p0n394,60
96.0,1.0,96.0,1.0,5820,60,33,5,p0n396,60
96.0,0.5,96.0,0.5,5820,30,69,1,p0n395,60
96.5,0.5,96.5,0.5,5850,30,71,1,p0n397,60
97.0,1.0,97.0,1.0,5880,60,57,5,p0n399,60
97.0,1.0,97.0,1.0,5880,60,60,5,p0n400,60
97.0,1.0,97.0,1.0,5880,60,64,5,p0n401,60
97.0,1.0,97.0,1.0,5880,60,72,1,p0n398,60
98.0,1.0,98.0,1.0,5940,60,57,5,p0n403,60
98.0,1.0,98.0,1.0,5940,60,60,5,p0n404,60
98.0,1.0,98.0,1.0,5940,60,64,5,p0n405,60
98.0,1.0,98.0,1.0,5940,60,72,1,p0n402,60
99.0,1.0,99.0,1.0,6000,60,38,5,p0n407,60
99.0,0.5,99.0,0.5,6000,30,74,1,p0n406,60
99.5,0.5,99.5,0.5,6030,30,76,1,p0n408,60
100.0,1.0,100.0,1.0,6060,60,57,5,p0n410,60
100.0,1.0,100.0,1.0,6060,60,62,5,p0n411,60
100.0,1.0,100.0,1.0,6060,60,65,5,p0n412,60
100.0,2.0,100.0,2.0,6060,120,77,1,p0n409,60
101.0,1.0,101.0,1.0,6120,60,57,5,p0n413,60
101.0,1.0,101.0,1.0,6120,60,62,5,p0n414,60
101.0,1.0,101.0,1.0,6120,60,65,5,p0n415,60
102.0,1.0,102.0,1.0,6180,60,43,5,p0n417,60
102.0,0.5,102.0,0.5,6180,30,71,1,p0n416,60
102.5,0.5,102.5,0.5,6210,30,72,1,p0n418,60
103.0,1.0,103.0,1.0,6240,60,55,5,p0n420,60
103.0,1.0,103.0,1.0,6240,60,59,5,p0n421,60
103.0,1.0,103.0,1.0,6240,60,65,5,p0n422,60
103.0,0.5,103.0,0.5,6240,30,74,1,p0n419,60
103.5,0.5,103.5,0.5,6270,30,81,1,p0n423,60
104.0,1.0,104.0,1.0,6300,60,55,5,p0n425,60
104.0,1.0,104.0,1.0,6300,60,59,5,p0n426,60
104.0,1.0,104.0,1.0,6300,60,65,5,p0n427,60
104.0,0.5,104.0,0.5,6300,30,79,1,p0n424,60
104.5,0.5,104.5,0.5,6330,30,77,1,p0n428,60
105.0,1.0,105.0,1.0,6360,60,48,5,p0n432,60
105.0,0.5,105.0,0.5,6360,30,76,1,p0n431,60
105.0,0.0,105.0,0.0,6360,0,76,1,p0n429,60
105.0,0.0,105.0,0.0,6360,0,77,1,p0n430,60
105.5,0.5,105.5,0.5,6390,30,75,1,p0n433,60
