onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,divs_pq
167.0,1.0,167.0,1.0,2004,12,63,1,P05_p5n513,12
167.0,1.0,167.0,1.0,2004,12,67,1,P05_p5n514,12
167.5,0.5,167.5,0.5,2010,6,60,1,P03_p3n173,12
167.5,0.5,167.5,0.5,2010,6,72,1,P01_p1n151,12
168.0,1.0,168.0,1.0,2016,12,33,5,P05_p5n519,12
168.0,1.5,168.0,1.5,2016,18,60,1,P05_p5n516,12
168.0,2.0,168.0,2.0,2016,24,60,1,P03_p3n174,12
168.0,1.5,168.0,1.5,2016,18,63,1,P05_p5n517,12
168.0,1.5,168.0,1.5,2016,18,67,1,P05_p5n518,12
168.0,2.0,168.0,2.0,2016,24,72,1,P01_p1n152,12
168.5,1.0,168.5,1.0,2022,12,48,1,P04_p4n182,12
168.5,1.0,168.5,1.0,2022,12,60,1,P02_p2n160,12
169.0,1.0,169.0,1.0,2028,12,33,5,P05_p5n520,12
169.5,0.25,169.5,0.25,2034,3,47,1,P04_p4n183,12
169.5,0.25,169.5,0.25,2034,3,59,1,P02_p2n161,12
169.5,0.5,169.5,0.5,2034,6,60,1,P05_p5n521,12
169.5,0.5,169.5,0.5,2034,6,63,1,P05_p5n522,12
169.5,0.5,169.5,0.5,2034,6,67,1,P05_p5n523,12
169.75,0.25,169.75,0.25,2037,3,48,1,P04_p4n184,12
169.75,0.25,169.75,0.25,2037,3,60,1,P02_p2n162,12
170.0,1.0,170.0,1.0,2040,12,32,5,P05_p5n525,12
170.0,1.5,170.0,1.5,2040,18,50,1,P04_p4n185,12
170.0,1.5,170.0,1.5,2040,18,62,1,P02_p2n163,12
170.5,0.5,170.5,0.5,2046,6,60,1,P05_p5n526,12
170.5,1.0,170.5,1.0,2046,12,60,1,P03_p3n176,12
170.5,0.5,170.5,0.5,2046,6,66,1,P05_p5n527,12
170.5,1.0,170.5,1.0,2046,12,72,1,P01_p1n154,12
171.0,1.0,171.0,1.0,2052,12,31,5,P05_p5n529,12
171.5,0.25,171.5,0.25,2058,3,51,1,P04_p4n186,12
171.5,0.5,171.5,0.5,2058,6,59,1,P05_p5n530,12
171.5,1.0,171.5,1.0,2058,12,60,1,P03_p3n177,12
171.5,0.25,171.5,0.25,2058,3,63,1,P02_p2n164,12
171.5,0.5,171.5,0.5,2058,6,65,1,P05_p5n531,12
171.5,1.0,171.5,1.0,2058,12,72,1,P01_p1n155,12
171.75,0.25,171.75,0.25,2061,3,53,1,P04_p4n187,12
171.75,0.25,171.75,0.25,2061,3,65,1,P02_p2n165,12
172.0,1.0,172.0,1.0,2064,12,36,5,P05_p5n533,12
172.0,0.25,172.0,0.25,2064,3,51,1,P04_p4n188,12
172.0,0.25,172.0,0.25,2064,3,63,1,P02_p2n166,12
172.25,0.25,172.25,0.25,2067,3,50,1,P04_p4n189,12
172.25,0.25,172.25,0.25,2067,3,62,1,P02_p2n167,12
172.5,1.5,172.5,1.5,2070,18,48,1,P04_p4n190,12
172.5,0.5,172.5,0.5,2070,6,54,1,P05_p5n534,12
172.5,1.5,172.5,1.5,2070,18,60,1,P02_p2n168,12
172.5,0.5,172.5,0.5,2070,6,60,1,P03_p3n179,12
172.5,0.5,172.5,0.5,2070,6,72,1,P01_p1n157,12
173.0,1.0,173.0,1.0,2076,12,48,5,P05_p5n536,12
173.0,0.5,173.0,0.5,2076,6,55,1,P05_p5n535,12
173.0,1.0,173.0,1.0,2076,12,60,1,P03_p3n180,12
173.0,1.0,173.0,1.0,2076,12,72,1,P01_p1n158,12
173.5,0.5,173.5,0.5,2082,6,62,1,P05_p5n537,12
174.0,1.0,174.0,1.0,2088,12,46,5,P05_p5n540,12
174.0,0.75,174.0,0.75,2088,9,56,1,P05_p5n538,12
174.0,0.75,174.0,0.75,2088,9,62,1,P03_p3n181,12
174.0,0.75,174.0,0.75,2088,9,62,1,P05_p5n539,12
174.0,0.75,174.0,0.75,2088,9,74,1,P01_p1n159,12
174.75,0.25,174.75,0.25,2097,3,56,1,P05_p5n541,12
174.75,0.25,174.75,0.25,2097,3,62,1,P03_p3n182,12
174.75,0.25,174.75,0.25,2097,3,62,1,P05_p5n542,12
174.75,0.25,174.75,0.25,2097,3,74,1,P01_p1n160,12
175.0,1.0,175.0,1.0,2100,12,46,5,P05_p5n545,12
175.0,0.5,175.0,0.5,2100,6,56,1,P05_p5n543,12
175.0,0.5,175.0,0.5,2100,6,62,1,P03_p3n183,12
175.0,0.5,175.0,0.5,2100,6,62,1,P05_p5n544,12
175.0,0.5,175.0,0.5,2100,6,74,1,P01_p1n161,12
175.5,0.5,175.5,0.5,2106,6,56,1,P05_p5n546,12
175.5,0.5,175.5,0.5,2106,6,60,1,P05_p5n547,12
175.5,0.5,175.5,0.5,2106,6,63,1,P05_p5n548,12
175.5,0.5,175.5,0.5,2106,6,63,1,P03_p3n184,12
175.5,0.5,175.5,0.5,2106,6,75,1,P01_p1n162,12
176.0,1.0,176.0,1.0,2112,12,44,5,P05_p5n550,12
176.0,1.0,176.0,1.0,2112,12,65,1,P03_p3n185,12
176.0,1.0,176.0,1.0,2112,12,77,1,P01_p1n163,12
176.5,1.0,176.5,1.0,2118,12,55,1,P04_p4n193,12
176.5,1.5,176.5,1.5,2118,18,60,1,P05_p5n551,12
176.5,1.5,176.5,1.5,2118,18,63,1,P05_p5n552,12
176.5,1.5,176.5,1.5,2118,18,67,1,P05_p5n553,12
176.5,1.0,176.5,1.0,2118,12,67,1,P02_p2n171,12
177.0,1.0,177.0,1.0,2124,12,44,5,P05_p5n554,12
177.0,1.0,177.0,1.0,2124,12,67,1,P03_p3n186,12
177.0,1.0,177.0,1.0,2124,12,79,1,P01_p1n164,12
177.5,0.25,177.5,0.25,2130,3,53,1,P04_p4n194,12
177.5,0.25,177.5,0.25,2130,3,65,1,P02_p2n172,12
177.75,0.25,177.75,0.25,2133,3,55,1,P04_p4n195,12
177.75,0.25,177.75,0.25,2133,3,67,1,P02_p2n173,12
178.0,1.0,178.0,1.0,2136,12,43,5,P05_p5n556,12
178.0,1.5,178.0,1.5,2136,18,56,1,P04_p4n196,12
178.0,1.5,178.0,1.5,2136,18,68,1,P02_p2n174,12
178.5,1.5,178.5,1.5,2142,18,59,1,P05_p5n557,12
178.5,1.5,178.5,1.5,2142,18,65,1,P05_p5n558,12
178.5,1.0,178.5,1.0,2142,12,67,1,P03_p3n188,12
178.5,1.5,178.5,1.5,2142,18,68,1,P05_p5n559,12
178.5,1.0,178.5,1.0,2142,12,79,1,P01_p1n166,12
179.0,1.0,179.0,1.0,2148,12,43,5,P05_p5n560,12
179.5,0.25,179.5,0.25,2154,3,55,1,P04_p4n197,12
179.5,0.25,179.5,0.25,2154,3,67,1,P02_p2n175,12
179.5,0.5,179.5,0.5,2154,6,67,1,P03_p3n189,12
179.5,0.5,179.5,0.5,2154,6,79,1,P01_p1n167,12
179.75,0.25,179.75,0.25,2157,3,56,1,P04_p4n198,12
179.75,0.25,179.75,0.25,2157,3,68,1,P02_p2n176,12
180.0,1.0,180.0,1.0,2160,12,41,5,P05_p5n562,12
180.0,0.25,180.0,0.25,2160,3,58,1,P04_p4n199,12
180.0,2.0,180.0,2.0,2160,24,67,1,P03_p3n190,12
180.0,0.25,180.0,0.25,2160,3,70,1,P02_p2n177,12
180.0,2.0,180.0,2.0,2160,24,79,1,P01_p1n168,12
180.25,0.25,180.25,0.25,2163,3,56,1,P04_p4n200,12
180.25,0.25,180.25,0.25,2163,3,68,1,P02_p2n178,12
180.5,1.0,180.5,1.0,2166,12,58,1,P04_p4n201,12
180.5,1.5,180.5,1.5,2166,18,60,1,P05_p5n563,12
180.5,1.5,180.5,1.5,2166,18,63,1,P05_p5n564,12
180.5,1.5,180.5,1.5,2166,18,68,1,P05_p5n565,12
180.5,1.0,180.5,1.0,2166,12,70,1,P02_p2n179,12
181.0,1.0,181.0,1.0,2172,12,41,5,P05_p5n566,12
181.5,0.5,181.5,0.5,2178,6,55,1,P04_p4n202,12
181.5,0.5,181.5,0.5,2178,6,67,1,P02_p2n180,12
182.0,1.0,182.0,1.0,2184,12,39,5,P05_p5n568,12
182.0,1.5,182.0,1.5,2184,18,63,1,P04_p4n203,12
182.0,1.5,182.0,1.5,2184,18,75,1,P02_p2n181,12
182.5,1.5,182.5,1.5,2190,18,60,1,P05_p5n569,12
182.5,1.5,182.5,1.5,2190,18,67,1,P05_p5n570,12
182.5,1.0,182.5,1.0,2190,12,67,1,P03_p3n192,12
182.5,1.5,182.5,1.5,2190,18,72,1,P05_p5n571,12
182.5,1.0,182.5,1.0,2190,12,79,1,P01_p1n170,12
183.0,1.0,183.0,1.0,2196,12,39,5,P05_p5n572,12
183.5,0.25,183.5,0.25,2202,3,62,1,P04_p4n204,12
183.5,1.0,183.5,1.0,2202,12,67,1,P03_p3n193,12
183.5,0.25,183.5,0.25,2202,3,74,1,P02_p2n182,12
183.5,1.0,183.5,1.0,2202,12,79,1,P01_p1n171,12
183.75,0.25,183.75,0.25,2205,3,60,1,P04_p4n205,12
183.75,0.25,183.75,0.25,2205,3,72,1,P02_p2n183,12
184.0,1.0,184.0,1.0,2208,12,38,5,P05_p5n574,12
184.0,0.5,184.0,0.5,2208,6,62,1,P04_p4n206,12
184.0,0.5,184.0,0.5,2208,6,74,1,P02_p2n184,12
184.5,0.5,184.5,0.5,2214,6,55,1,P04_p4n207,12
184.5,1.5,184.5,1.5,2214,18,58,1,P05_p5n575,12
184.5,1.5,184.5,1.5,2214,18,65,1,P05_p5n576,12
184.5,0.5,184.5,0.5,2214,6,67,1,P02_p2n185,12
184.5,0.5,184.5,0.5,2214,6,67,1,P03_p3n195,12
184.5,1.5,184.5,1.5,2214,18,70,1,P05_p5n577,12
184.5,0.5,184.5,0.5,2214,6,79,1,P01_p1n173,12
185.0,1.0,185.0,1.0,2220,12,38,5,P05_p5n578,12
185.0,0.5,185.0,0.5,2220,6,60,1,P04_p4n208,12
185.0,1.0,185.0,1.0,2220,12,67,1,P03_p3n196,12
185.0,0.5,185.0,0.5,2220,6,72,1,P02_p2n186,12
185.0,1.0,185.0,1.0,2220,12,79,1,P01_p1n174,12
185.5,0.25,185.5,0.25,2226,3,58,1,P04_p4n209,12
185.5,0.25,185.5,0.25,2226,3,70,1,P02_p2n187,12
185.75,0.25,185.75,0.25,2229,3,60,1,P04_p4n210,12
185.75,0.25,185.75,0.25,2229,3,72,1,P02_p2n188,12
186.0,1.0,186.0,1.0,2232,12,37,5,P05_p5n582,12
186.0,0.25,186.0,0.25,2232,3,58,1,P04_p4n211,12
186.0,1.0,186.0,1.0,2232,12,58,1,P05_p5n579,12
186.0,1.0,186.0,1.0,2232,12,65,1,P05_p5n580,12
186.0,0.25,186.0,0.25,2232,3,70,1,P02_p2n189,12
186.0,1.0,186.0,1.0,2232,12,70,1,P05_p5n581,12
186.25,0.25,186.25,0.25,2235,3,56,1,P04_p4n212,12
186.25,0.25,186.25,0.25,2235,3,68,1,P02_p2n190,12
186.5,1.5,186.5,1.5,2238,18,58,1,P04_p4n213,12
186.5,1.0,186.5,1.0,2238,12,67,1,P03_p3n198,12
186.5,1.5,186.5,1.5,2238,18,70,1,P02_p2n191,12
186.5,1.0,186.5,1.0,2238,12,79,1,P01_p1n176,12
187.0,1.0,187.0,1.0,2244,12,36,5,P05_p5n585,12
187.0,1.0,187.0,1.0,2244,12,58,1,P05_p5n583,12
187.0,1.0,187.0,1.0,2244,12,64,1,P05_p5n584,12
187.5,0.5,187.5,0.5,2250,6,67,1,P03_p3n199,12
187.5,0.5,187.5,0.5,2250,6,79,1,P01_p1n177,12
188.0,1.0,188.0,1.0,2256,12,41,5,P05_p5n587,12
188.0,2.0,188.0,2.0,2256,24,67,1,P03_p3n200,12
188.0,2.0,188.0,2.0,2256,24,79,1,P01_p1n178,12
188.5,1.0,188.5,1.0,2262,12,55,1,P04_p4n215,12
188.5,1.5,188.5,1.5,2262,18,56,1,P05_p5n588,12
188.5,1.5,188.5,1.5,2262,18,63,1,P05_p5n589,12
188.5,1.0,188.5,1.0,2262,12,67,1,P02_p2n193,12
189.0,1.0,189.0,1.0,2268,12,41,5,P05_p5n590,12
189.5,0.25,189.5,0.25,2274,3,53,1,P04_p4n216,12
189.5,0.25,189.5,0.25,2274,3,65,1,P02_p2n194,12
189.75,0.25,189.75,0.25,2277,3,55,1,P04_p4n217,12
189.75,0.25,189.75,0.25,2277,3,67,1,P02_p2n195,12
190.0,1.0,190.0,1.0,2280,12,46,5,P05_p5n592,12
190.0,1.5,190.0,1.5,2280,18,56,1,P04_p4n218,12
190.0,1.5,190.0,1.5,2280,18,68,1,P02_p2n196,12
190.5,1.5,190.5,1.5,2286,18,56,1,P05_p5n593,12
190.5,1.5,190.5,1.5,2286,18,62,1,P05_p5n594,12
190.5,1.0,190.5,1.0,2286,12,67,1,P03_p3n202,12
190.5,1.0,190.5,1.0,2286,12,79,1,P01_p1n180,12
191.0,1.0,191.0,1.0,2292,12,34,5,P05_p5n595,12
191.5,0.25,191.5,0.25,2298,3,58,1,P04_p4n219,12
191.5,1.0,191.5,1.0,2298,12,67,1,P03_p3n203,12
191.5,0.25,191.5,0.25,2298,3,70,1,P02_p2n197,12
191.5,1.0,191.5,1.0,2298,12,79,1,P01_p1n181,12
191.75,0.25,191.75,0.25,2301,3,60,1,P04_p4n220,12
191.75,0.25,191.75,0.25,2301,3,72,1,P02_p2n198,12
192.0,1.0,192.0,1.0,2304,12,39,5,P05_p5n597,12
192.0,0.25,192.0,0.25,2304,3,58,1,P04_p4n221,12
192.0,0.25,192.0,0.25,2304,3,70,1,P02_p2n199,12
192.25,0.25,192.25,0.25,2307,3,56,1,P04_p4n222,12
192.25,0.25,192.25,0.25,2307,3,68,1,P02_p2n200,12
192.5,1.5,192.5,1.5,2310,18,55,1,P04_p4n223,12
192.5,1.5,192.5,1.5,2310,18,67,1,P02_p2n201,12
192.5,0.5,192.5,0.5,2310,6,67,1,P03_p3n205,12
192.5,1.0,192.5,1.0,2310,12,70,1,P05_p5n598,12
192.5,0.5,192.5,0.5,2310,6,79,1,P01_p1n183,12
193.0,1.0,193.0,1.0,2316,12,39,5,P05_p5n599,12
193.0,1.0,193.0,1.0,2316,12,67,1,P03_p3n206,12
193.0,1.0,193.0,1.0,2316,12,79,1,P01_p1n184,12
193.5,0.25,193.5,0.25,2322,3,69,1,P05_p5n600,12
193.75,0.25,193.75,0.25,2325,3,70,1,P05_p5n601,12
194.0,1.0,194.0,1.0,2328,12,38,5,P05_p5n604,12
194.0,1.5,194.0,1.5,2328,18,65,1,P05_p5n602,12
194.0,1.5,194.0,1.5,2328,18,71,1,P05_p5n603,12
194.5,1.0,194.5,1.0,2334,12,67,1,P02_p2n203,12
194.5,1.0,194.5,1.0,2334,12,71,1,P01_p1n186,12
195.0,1.0,195.0,1.0,2340,12,38,5,P05_p5n605,12
195.5,0.5,195.5,0.5,2346,6,65,1,P02_p2n204,12
195.5,0.25,195.5,0.25,2346,3,70,1,P05_p5n606,12
195.5,0.5,195.5,0.5,2346,6,74,1,P01_p1n187,12
195.75,0.25,195.75,0.25,2349,3,71,1,P05_p5n607,12
196.0,1.0,196.0,1.0,2352,12,36,5,P05_p5n610,12
196.0,2.0,196.0,2.0,2352,24,63,1,P02_p2n205,12
196.0,0.25,196.0,0.25,2352,3,63,1,P05_p5n608,12
196.0,0.25,196.0,0.25,2352,3,72,1,P05_p5n609,12
196.0,2.0,196.0,2.0,2352,24,72,1,P01_p1n188,12
196.25,0.25,196.25,0.25,2355,3,71,1,P05_p5n611,12
196.5,1.0,196.5,1.0,2358,12,48,1,P04_p4n226,12
196.5,1.0,196.5,1.0,2358,12,55,1,P03_p3n209,12
196.5,1.0,196.5,1.0,2358,12,63,1,P05_p5n612,12
196.5,1.0,196.5,1.0,2358,12,72,1,P05_p5n613,12
197.0,1.0,197.0,1.0,2364,12,36,5,P05_p5n614,12
197.5,0.5,197.5,0.5,2370,6,48,1,P04_p4n227,12
197.5,0.5,197.5,0.5,2370,6,58,1,P03_p3n210,12
197.5,0.5,197.5,0.5,2370,6,67,1,P05_p5n615,12
198.0,1.0,198.0,1.0,2376,12,41,5,P05_p5n618,12
198.0,2.0,198.0,2.0,2376,24,53,1,P04_p4n228,12
198.0,2.0,198.0,2.0,2376,24,56,1,P03_p3n211,12
198.0,1.5,198.0,1.5,2376,18,68,1,P05_p5n616,12
198.0,1.5,198.0,1.5,2376,18,75,1,P05_p5n617,12
198.5,1.0,198.5,1.0,2382,12,67,1,P02_p2n207,12
198.5,1.0,198.5,1.0,2382,12,75,1,P01_p1n190,12
199.0,1.0,199.0,1.0,2388,12,41,5,P05_p5n619,12
199.5,1.0,199.5,1.0,2394,12,67,1,P02_p2n208,12
199.5,0.25,199.5,0.25,2394,3,74,1,P05_p5n620,12
199.5,1.0,199.5,1.0,2394,12,75,1,P01_p1n191,12
199.75,0.25,199.75,0.25,2397,3,72,1,P05_p5n621,12
200.0,1.0,200.0,1.0,2400,12,34,5,P05_p5n624,12
200.0,0.5,200.0,0.5,2400,6,68,1,P05_p5n622,12
200.0,0.5,200.0,0.5,2400,6,74,1,P05_p5n623,12
200.5,1.0,200.5,1.0,2406,12,46,1,P04_p4n230,12
200.5,1.0,200.5,1.0,2406,12,56,1,P03_p3n213,12
200.5,0.5,200.5,0.5,2406,6,66,1,P02_p2n210,12
200.5,0.5,200.5,0.5,2406,6,66,1,P05_p5n625,12
200.5,0.5,200.5,0.5,2406,6,72,1,P01_p1n193,12
201.0,1.0,201.0,1.0,2412,12,39,5,P05_p5n628,12
201.0,1.0,201.0,1.0,2412,12,66,1,P02_p2n211,12
201.0,0.5,201.0,0.5,2412,6,67,1,P05_p5n626,12
201.0,1.0,201.0,1.0,2412,12,74,1,P01_p1n194,12
201.0,0.5,201.0,0.5,2412,6,74,1,P05_p5n627,12
201.5,1.0,201.5,1.0,2418,12,46,1,P04_p4n231,12
201.5,1.0,201.5,1.0,2418,12,56,1,P03_p3n214,12
201.5,0.25,201.5,0.25,2418,3,72,1,P05_p5n629,12
201.75,0.25,201.75,0.25,2421,3,74,1,P05_p5n630,12
202.0,1.0,202.0,1.0,2424,12,39,5,P05_p5n632,12
202.0,0.25,202.0,0.25,2424,3,72,1,P05_p5n631,12
202.25,0.25,202.25,0.25,2427,3,70,1,P05_p5n633,12
202.5,0.5,202.5,0.5,2430,6,51,1,P04_p4n233,12
202.5,0.5,202.5,0.5,2430,6,60,1,P03_p3n216,12
202.5,1.0,202.5,1.0,2430,12,67,1,P02_p2n213,12
202.5,1.5,202.5,1.5,2430,18,67,1,P05_p5n634,12
202.5,1.5,202.5,1.5,2430,18,72,1,P05_p5n635,12
202.5,1.0,202.5,1.0,2430,12,77,1,P01_p1n196,12
203.0,1.0,203.0,1.0,2436,12,32,5,P05_p5n636,12
203.0,1.0,203.0,1.0,2436,12,51,1,P04_p4n234,12
203.0,1.0,203.0,1.0,2436,12,58,1,P03_p3n217,12
203.5,0.5,203.5,0.5,2442,6,70,1,P02_p2n214,12
203.5,0.5,203.5,0.5,2442,6,74,1,P01_p1n197,12
204.0,1.0,204.0,1.0,2448,12,38,5,P05_p5n638,12
204.0,2.0,204.0,2.0,2448,24,69,1,P02_p2n215,12
204.0,3.0,204.0,3.0,2448,36,75,1,P01_p1n198,12
204.5,1.0,204.5,1.0,2454,12,54,1,P04_p4n236,12
204.5,1.0,204.5,1.0,2454,12,60,1,P03_p3n219,12
204.5,1.0,204.5,1.0,2454,12,66,1,P05_p5n639,12
204.5,1.0,204.5,1.0,2454,12,78,1,P05_p5n640,12
205.0,1.0,205.0,1.0,2460,12,38,5,P05_p5n641,12
205.5,0.5,205.5,0.5,2466,6,54,1,P04_p4n237,12
205.5,0.5,205.5,0.5,2466,6,60,1,P03_p3n220,12
205.5,0.25,205.5,0.25,2466,3,65,1,P05_p5n642,12
205.5,0.25,205.5,0.25,2466,3,77,1,P05_p5n643,12
205.75,0.25,205.75,0.25,2469,3,66,1,P05_p5n644,12
205.75,0.25,205.75,0.25,2469,3,78,1,P05_p5n645,12
206.0,1.0,206.0,1.0,2472,12,43,5,P05_p5n648,12
206.0,1.0,206.0,1.0,2472,12,53,1,P04_p4n238,12
206.0,1.0,206.0,1.0,2472,12,60,1,P03_p3n221,12
206.0,1.0,206.0,1.0,2472,12,67,1,P05_p5n646,12
206.0,2.0,206.0,2.0,2472,24,68,1,P02_p2n216,12
206.0,1.0,206.0,1.0,2472,12,79,1,P05_p5n647,12
207.0,1.0,207.0,1.0,2484,12,31,5,P05_p5n651,12
207.0,1.0,207.0,1.0,2484,12,53,1,P04_p4n239,12
207.0,1.0,207.0,1.0,2484,12,59,1,P03_p3n222,12
207.0,0.5,207.0,0.5,2484,6,68,1,P05_p5n649,12
207.0,1.0,207.0,1.0,2484,12,74,1,P01_p1n199,12
207.0,0.5,207.0,0.5,2484,6,80,1,P05_p5n650,12
207.5,0.5,207.5,0.5,2490,6,70,1,P05_p5n652,12
207.5,0.5,207.5,0.5,2490,6,82,1,P05_p5n653,12
208.0,1.0,208.0,1.0,2496,12,36,5,P05_p5n655,12
208.0,2.0,208.0,2.0,2496,24,51,1,P04_p4n240,12
208.0,2.0,208.0,2.0,2496,24,60,1,P03_p3n223,12
208.0,2.0,208.0,2.0,2496,24,67,1,P02_p2n217,12
208.0,2.0,208.0,2.0,2496,24,72,1,P01_p1n200,12
208.5,1.0,208.5,1.0,2502,12,60,1,P05_p5n656,12
209.0,1.0,209.0,1.0,2508,12,48,5,P05_p5n657,12
209.5,0.25,209.5,0.25,2514,3,59,1,P05_p5n658,12
209.75,0.25,209.75,0.25,2517,3,60,1,P05_p5n659,12
210.0,1.0,210.0,1.0,2520,12,34,5,P05_p5n662,12
210.0,1.5,210.0,1.5,2520,18,56,1,P05_p5n660,12
210.0,1.5,210.0,1.5,2520,18,62,1,P05_p5n661,12
211.0,1.0,211.0,1.0,2532,12,46,5,P05_p5n663,12
211.5,0.25,211.5,0.25,2538,3,60,1,P05_p5n664,12
211.75,0.25,211.75,0.25,2541,3,62,1,P05_p5n665,12
212.0,1.0,212.0,1.0,2544,12,32,5,P05_p5n668,12
212.0,0.25,212.0,0.25,2544,3,55,1,P05_p5n666,12
212.0,0.25,212.0,0.25,2544,3,60,1,P05_p5n667,12
212.25,0.25,212.25,0.25,2547,3,58,1,P05_p5n669,12
212.5,1.0,212.5,1.0,2550,12,55,1,P05_p5n670,12
212.5,1.0,212.5,1.0,2550,12,60,1,P05_p5n671,12
213.0,1.0,213.0,1.0,2556,12,44,5,P05_p5n672,12
213.5,0.25,213.5,0.25,2562,3,58,1,P05_p5n673,12
213.75,0.25,213.75,0.25,2565,3,56,1,P05_p5n674,12
214.0,1.0,214.0,1.0,2568,12,43,5,P05_p5n677,12
214.0,1.0,214.0,1.0,2568,12,50,5,P05_p5n678,12
214.0,0.5,214.0,0.5,2568,6,53,1,P05_p5n675,12
214.0,0.5,214.0,0.5,2568,6,58,1,P05_p5n676,12
214.5,0.25,214.5,0.25,2574,3,56,1,P05_p5n679,12
214.75,0.25,214.75,0.25,2577,3,55,1,P05_p5n680,12
215.0,1.0,215.0,1.0,2580,12,41,5,P05_p5n683,12
215.0,1.0,215.0,1.0,2580,12,48,5,P05_p5n684,12
215.0,0.5,215.0,0.5,2580,6,51,1,P05_p5n681,12
215.0,0.5,215.0,0.5,2580,6,56,1,P05_p5n682,12
215.5,0.25,215.5,0.25,2586,3,55,1,P05_p5n685,12
215.75,0.25,215.75,0.25,2589,3,53,1,P05_p5n686,12
216.0,1.0,216.0,1.0,2592,12,39,5,P05_p5n688,12
216.5,1.0,216.5,1.0,2598,12,55,1,P05_p5n689,12
217.0,1.0,217.0,1.0,2604,12,51,5,P05_p5n690,12
217.5,0.25,217.5,0.25,2610,3,53,1,P05_p5n691,12
217.75,0.25,217.75,0.25,2613,3,55,1,P05_p5n692,12
218.0,1.0,218.0,1.0,2616,12,44,5,P05_p5n694,12
218.0,1.5,218.0,1.5,2616,18,55,1,P05_p5n693,12
219.0,1.0,219.0,1.0,2628,12,32,5,P05_p5n695,12
219.5,0.25,219.5,0.25,2634,3,53,1,P05_p5n696,12
219.75,0.25,219.75,0.25,2637,3,55,1,P05_p5n697,12
220.0,1.0,220.0,1.0,2640,12,38,5,P05_p5n699,12
220.0,1.5,220.0,1.5,2640,18,55,1,P05_p5n698,12
221.0,1.0,221.0,1.0,2652,12,50,5,P05_p5n700,12
221.5,0.25,221.5,0.25,2658,3,53,1,P05_p5n701,12
221.75,0.25,221.75,0.25,2661,3,55,1,P05_p5n702,12
222.0,0.5,222.0,0.5,2664,6,43,5,P05_p5n704,12
222.0,0.25,222.0,0.25,2664,3,55,1,P05_p5n703,12
222.25,0.25,222.25,0.25,2667,3,53,1,P05_p5n705,12
222.5,0.5,222.5,0.5,2670,6,41,5,P05_p5n707,12
222.5,1.5,222.5,1.5,2670,18,55,1,P05_p5n706,12
223.0,0.5,223.0,0.5,2676,6,39,5,P05_p5n708,12
223.5,0.5,223.5,0.5,2682,6,38,5,P05_p5n709,12
224.0,1.0,224.0,1.0,2688,12,36,5,P05_p5n711,12
224.5,1.0,224.5,1.0,2694,12,72,1,P05_p5n713,12
224.5,0.0,224.5,0.0,2694,0,84,1,P05_p5n712,12
225.0,1.0,225.0,1.0,2700,12,48,5,P05_p5n714,12
225.5,0.25,225.5,0.25,2706,3,70,1,P05_p5n715,12
225.75,0.25,225.75,0.25,2709,3,72,1,P05_p5n716,12
226.0,1.0,226.0,1.0,2712,12,34,5,P05_p5n719,12
226.0,1.5,226.0,1.5,2712,18,68,1,P05_p5n717,12
226.0,1.5,226.0,1.5,2712,18,74,1,P05_p5n718,12
227.0,1.0,227.0,1.0,2724,12,46,5,P05_p5n720,12
227.5,0.25,227.5,0.25,2730,3,72,1,P05_p5n721,12
227.75,0.25,227.75,0.25,2733,3,74,1,P05_p5n722,12
228.0,1.0,228.0,1.0,2736,12,32,5,P05_p5n725,12
228.0,0.25,228.0,0.25,2736,3,67,1,P05_p5n723,12
228.0,0.25,228.0,0.25,2736,3,72,1,P05_p5n724,12
228.25,0.25,228.25,0.25,2739,3,70,1,P05_p5n726,12
228.5,0.75,228.5,0.75,2742,9,72,1,P05_p5n727,12
229.0,1.0,229.0,1.0,2748,12,44,5,P05_p5n729,12
229.25,0.25,229.25,0.25,2751,3,65,1,P05_p5n730,12
229.5,0.25,229.5,0.25,2754,3,67,1,P05_p5n731,12
229.75,0.25,229.75,0.25,2757,3,68,1,P05_p5n732,12
230.0,1.0,230.0,1.0,2760,12,43,5,P05_p5n735,12
230.0,0.5,230.0,0.5,2760,6,65,1,P05_p5n733,12
230.0,0.5,230.0,0.5,2760,6,70,1,P05_p5n734,12
230.5,0.25,230.5,0.25,2766,3,68,1,P05_p5n736,12
230.75,0.25,230.75,0.25,2769,3,67,1,P05_p5n737,12
231.0,1.0,231.0,1.0,2772,12,41,5,P05_p5n740,12
231.0,0.5,231.0,0.5,2772,6,63,1,P05_p5n738,12
231.0,0.5,231.0,0.5,2772,6,68,1,P05_p5n739,12
231.5,0.25,231.5,0.25,2778,3,67,1,P05_p5n741,12
231.75,0.25,231.75,0.25,2781,3,65,1,P05_p5n742,12
232.0,1.0,232.0,1.0,2784,12,39,5,P05_p5n744,12
232.5,1.0,232.5,1.0,2790,12,62,1,P05_p5n745,12
232.5,1.0,232.5,1.0,2790,12,67,1,P05_p5n746,12
233.0,1.0,233.0,1.0,2796,12,39,5,P05_p5n747,12
233.5,0.25,233.5,0.25,2802,3,65,1,P05_p5n748,12
233.75,0.25,233.75,0.25,2805,3,67,1,P05_p5n749,12
234.0,1.0,234.0,1.0,2808,12,44,5,P05_p5n752,12
